Código Cliente;Nome do Cliente;Data de Cadastro;Valor do Contrato;Ativo;CPF;Observação
007564;Íris Assunção;20/05/2025;107605.12;N;580c0582224c42b2;
007565;Camões Sá;20230612;987083.57;S;5e49e4e580e76be8;sem observação
007566;João Assunção;2023-10-03;00000000874911,59;S;33daf7056243049e;sem observação
007567;Luíza Müller;12/06/2025;149.242,51;N;c0413b0c82ee00c4;campo com | pipe dentro
007568;João da Silva;20221127;585.682,21;S;b7051e66afb0b87f;"campo com ""aspas"" no meio"
007569;Antônio da Silva;10/09/2024;00000000700607,05;S;a964b0f155379e64;
007570;Ângela Sá;06/03/2023;00000000392905,27;N;d9ec10440f8ed819;
007571;Luíza Ço-Testé;23/03/2025;314.096,00;N;40443dfda0e76b88;
007572;Maria Müller;11/10/2022;00000000454537,43;N;3a3ddbdf50da6274;
007573;Camões Ferreira;21/02/2023;676.788,43;S;9778dc51c146a157;"campo com ; ponto-e-vírgula dentro"
007574;Antônio Ço-Testé;;;N;302742843426e93d;"campo com ; ponto-e-vírgula dentro"
007575;Camões Sá;20210912;00000000666498,76;N;495b54134f655986;
007576;Ana Ço-Testé;30/05/2025;00000000834922,17;N;5b45eb213bcf8fdf;
007577;João Müller;08/05/2025;531.463,85;N;ed0651afd12f0e69;"campo com ""aspas"" no meio"
007578;Antônio Sá;20221223;83.143,55;S;ca2710ec0339e160;"campo com ""aspas"" no meio"
007579;Maria Sá;18/12/2024;602.800,15;S;28679cc1606d7b61;"campo com ""aspas"" no meio"
007580;Camões Ço-Testé;02/02/2022;;S;67ce92ba5a4dda5a;"campo com ; ponto-e-vírgula dentro"
007581;Antônio Assunção;24/03/2021;998806.78;S;fdc0949db921643e;sem observação
007582;Camões Ferreira;06/03/2025;924.288,53;N;7ed17acdc8557e96;sem observação
007583;José Ferreira;12/06/2025;593.469,06;N;b7426eddf8bdeac6;"campo com ""aspas"" no meio"
007584;Íris Ço-Testé;11/06/2025;NaN;S;57b919a4fbbc198b;campo com | pipe dentro
007585;Ângela Assunção;09/11/2023;498.675,13;S;ad20aba4d7b63729;
007586;Luíza Ço-Testé;25/03/2025;00000000721549,13;S;b82b1903b7c44b0f;campo com | pipe dentro
007587;Ângela da Silva;23/10/2022;798285.64;S;8cc359325c031a06;
007588;João Müller;2023-07-15;215.362,77;N;446f41f084b26961;sem observação
007589;Ângela Sá;06/08/2022;361.434,10;N;d43a843cfc9c61e6;"campo com ; ponto-e-vírgula dentro"
007590;João da Silva;05/05/2025;741.230,62;S;923f3c9cc9f16408;"campo com ""aspas"" no meio"
007591;Ana Ferreira;04/09/2023;00000000842534,43;S;0e195d69cf5aebb8;"campo com ; ponto-e-vírgula dentro"
007592;Íris da Silva;25/12/2024;00000000971239,08;N;d8c373f76c4b1a3a;"campo com ; ponto-e-vírgula dentro"
007593;João da Silva;20201017;00000000181761,37;S;cbcf85a2788a41fe;
007594;José Ferreira;21/08/2023;None;N;ffe024f0010e86d1;sem observação
007595;Maria Ferreira;04/11/2023;947.838,52;S;9fd57acfff88c1cd;"campo com ; ponto-e-vírgula dentro"
007596;Camões Ferreira;19/04/2023;54.738,17;S;ff83457cfde644af;"campo com ; ponto-e-vírgula dentro"
007597;Antônio Gonçalves;13/11/2024;458375.63;S;25b104f807f85676;
007598;Ângela Ferreira;;18.701,70;S;968c7a7c1ea32b82;campo com | pipe dentro
007599;Ângela Müller;06/11/2021;00000000775990,24;N;812b9528ed18f903;"campo com ; ponto-e-vírgula dentro"
007600;Camões Gonçalves;2022-10-16;550474.57;S;54ce605b4c092e88;
007601;João Müller;02/12/2022;223.717,27;S;7dd813a4c9c1872b;"campo com ; ponto-e-vírgula dentro"
007602;José Ço-Testé;23/09/2020;235.986,97;S;b3157055b41fbb64;campo com | pipe dentro
007603;Luíza Assunção;20200708;51956.60;N;51a33e02ec39228b;"campo com ""aspas"" no meio"
007604;Antônio da Silva;2024-06-20;338650.62;N;2ed22475313161a5;"campo com ""aspas"" no meio"
007605;João Gonçalves;;00000000035874,61;S;a41687adb98c78ed;"campo com ""aspas"" no meio"
007606;João Assunção;13/10/2023;494901.12;N;90a18d9b83a35a85;campo com | pipe dentro
007607;Íris Ço-Testé;20211230;574.01;N;c697e08ad5653971;"campo com ""aspas"" no meio"
007608;Antônio Assunção;17/10/2022;241.424,47;N;746a43f336f0ef02;"campo com ; ponto-e-vírgula dentro"
007609;Maria Ferreira;2024-10-04;00000000210889,44;N;4175db4025b0edda;"campo com ""aspas"" no meio"
007610;Antônio Müller;28/04/2025;;N;9771b1fee8686cdb;"campo com ""aspas"" no meio"
007611;João Assunção;2023-08-22;626486.53;S;e00bda93ecadc1ec;sem observação
007612;Ana Müller;20200716;NaN;N;dd16f1163c58eaf8;"campo com ""aspas"" no meio"
007613;Ana Gonçalves;16/05/2023;371.861,73;S;fed2b9ef81f140e3;
007614;Íris da Silva;06/04/2025;215.296,09;N;8defc2cd44ff00ca;
007615;Camões Ço-Testé;20/10/2022;949.105,28;N;9bcd14276157cb13;"campo com ; ponto-e-vírgula dentro"
007616;Antônio Ferreira;21/05/2020;660534.73;S;8bb785da1c971914;sem observação
007617;Antônio Sá;20210906;00000000343509,03;S;bd582d2ecc1d268a;"campo com ""aspas"" no meio"
007618;João Assunção;13/04/2023;63.647,97;S;54812e50ef2ae1cc;campo com | pipe dentro
007619;Maria Ferreira;2020-01-22;379.579,84;S;fd14f8480ee604f0;
007620;João Ferreira;08/07/2024;;N;8e5aaea32637fabc;sem observação
007621;Íris Ferreira;08/03/2024;00000000549947,71;N;93d3478b79334b0d;campo com | pipe dentro
007622;Luíza Sá;10/03/2021;380151.15;N;f1c912245286d5d5;sem observação
007623;Camões Assunção;20210315;554404.75;S;88d8804e8500e116;"campo com ; ponto-e-vírgula dentro"
007624;Camões Ço-Testé;20240605;None;N;1ae41748d9344318;
007625;Ângela Ferreira;20230203;930903.87;N;5a42592cbaf4aa64;campo com | pipe dentro
007626;João Müller;;00000000664677,23;S;afd5827d0d4ec4b9;campo com | pipe dentro
007627;Luíza Sá;08/03/2025;00000000426616,70;S;510f8c616129e7ff;
007628;Antônio da Silva;20240302;767981.04;S;2936d686ee8cee8f;"campo com ; ponto-e-vírgula dentro"
007629;Ana Ferreira;21/08/2021;448.979,83;N;9db849a82c072525;
007630;José Ferreira;16/05/2024;00000000086379,91;S;db750dbf2e7b6f7b;
007631;Maria Müller;05/04/2022;4788.87;S;4fe0666c6f827037;
007632;Maria Ço-Testé;20241203;363.319,09;S;e3df5415a0d4a78d;"campo com ; ponto-e-vírgula dentro"
007633;Maria Sá;01/06/2022;734167.10;N;2cb2ee58767625ac;
007634;Maria Assunção;16/08/2022;00000000557020,53;S;38f7fe2420a030f6;sem observação
007635;Luíza Sá;26/03/2021;50.989,54;S;a295baf51187a8a8;sem observação
007636;Ângela Sá;2020-08-07;;N;8661597936634a91;
007637;Ângela Sá;2020-05-05;174.545,18;S;438fd1e822de662f;"campo com ; ponto-e-vírgula dentro"
007638;Camões Assunção;17/04/2025;81195.07;S;cd78f4b6716407b5;"campo com ""aspas"" no meio"
007639;Luíza Gonçalves;2025-02-02;53718.90;S;eb2088f196ce3a51;
007640;João da Silva;29/05/2023;00000000528953,41;S;cdb218f182b9da38;"campo com ""aspas"" no meio"
007641;João da Silva;12/06/2025;24380.41;N;2a60f7a51b768a44;"campo com ; ponto-e-vírgula dentro"
007642;Luíza da Silva;14/09/2024;None;S;8573a350fd11abcd;"campo com ; ponto-e-vírgula dentro"
007643;Camões Ferreira;30/06/2024;00000000508579,75;S;021e83458ec67684;campo com | pipe dentro
007644;João Assunção;2023-05-24;00000000629479,13;S;469eaff508115ed2;"campo com ""aspas"" no meio"
007645;João Assunção;07/09/2020;832012.64;S;7eac608ec9a434c9;"campo com ""aspas"" no meio"
007646;Camões da Silva;27/03/2020;00000000565652,37;S;ee47ba0056dd14df;
007647;João Ço-Testé;22/11/2020;781236.53;S;ec736a754d19dbfb;campo com | pipe dentro
007648;Ana Assunção;20210110;692592.93;N;566ca73079fa2d51;sem observação
007649;João Ferreira;01/02/2023;963366.24;N;d75961a6ee17d954;"campo com ""aspas"" no meio"
007650;Ana Sá;31/03/2025;530.574,42;S;8b9b6c7a19b0fc99;"campo com ""aspas"" no meio"
007651;Luíza Ferreira;31/08/2022;None;N;6d1d167278ec64b9;campo com | pipe dentro
007652;Maria Ferreira;26/05/2020;108437.49;S;2c2be64b48f9b17a;sem observação
007653;José da Silva;26/08/2022;245393.44;N;24d9a6d7876812a9;
007654;João Assunção;20230629;00000000009819,02;N;dce48c87ee59e4ff;
007655;Camões da Silva;2025-02-25;00000000861400,07;N;42b7a3f03ed0c514;campo com | pipe dentro
007656;Luíza Assunção;20200504;104.288,67;N;ed2b93204c94f0d7;"campo com ""aspas"" no meio"
007657;José Ço-Testé;24/04/2023;00000000176312,77;N;2caf6e3c661b6e7f;campo com | pipe dentro
007658;José Müller;04/01/2025;00000000547677,89;S;d30ff658b6ee94ad;"campo com ; ponto-e-vírgula dentro"
007659;Ângela Gonçalves;21/01/2021;676174.78;N;14564931f3053157;"campo com ""aspas"" no meio"
007660;Luíza Gonçalves;20230321;484601.20;N;fe5d75b37892bd2c;campo com | pipe dentro
007661;João Gonçalves;26/01/2022;00000000431586,82;S;cf3ec3d2ead65e0d;campo com | pipe dentro
007662;Ana da Silva;14/06/2020;656.016,86;N;71e3b64b80660e6a;sem observação
007663;Ângela Ferreira;10/09/2023;00000000549954,90;S;da9787869255e902;"campo com ; ponto-e-vírgula dentro"
007664;Ana Müller;2020-04-27;00000000147612,60;N;4c7e1b168de1470b;sem observação
007665;Ana Müller;06/08/2023;00000000664164,23;N;95ec65b806a4b9db;"campo com ""aspas"" no meio"
007666;Camões Sá;25/02/2022;436.499,00;S;cdd39df9efabdfca;"campo com ; ponto-e-vírgula dentro"
007667;Luíza Sá;20220127;805631.66;N;75c6e3c532968e18;
007668;Antônio da Silva;24/06/2022;609.752,14;S;ffef33492c612bfc;"campo com ""aspas"" no meio"
007669;João Ferreira;05/06/2025;;S;7f9632f6f1f70daf;
007670;Íris Ço-Testé;14/04/2021;944380.42;S;d72f669acf53ed68;"campo com ; ponto-e-vírgula dentro"
007671;Ana da Silva;14/10/2023;448.296,67;N;0501c2a372b6e4ea;"campo com ""aspas"" no meio"
007672;Ângela Assunção;20240226;86.383,26;S;7326483ec7be75b1;"campo com ""aspas"" no meio"
007673;Antônio Ço-Testé;27/09/2022;375.563,48;S;d227748e37def057;campo com | pipe dentro
007674;João Assunção;20250601;None;S;82b99c7be41eb440;"campo com ; ponto-e-vírgula dentro"
007675;Camões Müller;20201023;151.476,04;S;5196dfc0e90be69f;"campo com ; ponto-e-vírgula dentro"
007676;Camões Ço-Testé;21/12/2020;815531.86;N;78c94a85af6ca0bd;
007677;Luíza Sá;18/07/2024;765475.13;N;998a75dde2970c5b;campo com | pipe dentro
007678;Maria Assunção;20200202;00000000488891,76;S;57bcd50c6c7f15c5;
007679;Íris Ço-Testé;09/01/2024;00000000730127,75;S;e3875bebda029afc;"campo com ; ponto-e-vírgula dentro"
007680;João Sá;10/12/2021;584.837,81;S;7e54e719ce75bf10;
007681;José da Silva;12/04/2021;00000000061638,79;S;c5589cc7b144417d;campo com | pipe dentro
007682;Camões Sá;14/08/2020;00000000531895,64;S;c856359b869c5f97;
007683;José Ço-Testé;20220811;NaN;N;21db6de013ce9b17;"campo com ""aspas"" no meio"
007684;Luíza Sá;2020-04-23;601.555,33;S;1ddff7fd9c03699f;campo com | pipe dentro
007685;Ângela Gonçalves;20240908;00000000822203,07;S;ee5c9916450c339f;"campo com ""aspas"" no meio"
007686;Antônio Gonçalves;16/07/2021;351155.66;N;98281f9c97f51447;sem observação
007687;Ana Müller;24/07/2022;00000000396267,55;S;7d6694b4503e14aa;
007688;Ana Ço-Testé;20210202;00000000444707,68;S;0f9d92b5295969df;sem observação
007689;Íris Sá;21/02/2021;931131.42;N;71e63d023bbbd9f3;sem observação
007690;João da Silva;2020-09-27;187405.74;N;22eada73a5ee68fa;"campo com ; ponto-e-vírgula dentro"
007691;Antônio Müller;27/02/2025;817.339,78;S;d0dc2b6c4f6f6714;
007692;Íris Ferreira;11/08/2023;106.808,28;S;9ffd8b3ab6b10378;
007693;Camões Gonçalves;18/06/2021;958.372,15;N;7e10c75dc12371b1;sem observação
007694;Ângela Gonçalves;30/04/2024;122.620,58;S;87b59fb267075ace;"campo com ""aspas"" no meio"
007695;Camões Ferreira;2024-09-19;00000000383964,53;N;4890f6a4085219c8;"campo com ; ponto-e-vírgula dentro"
007696;João Sá;07/05/2020;00000000987091,74;N;6c9f5188318dd793;"campo com ""aspas"" no meio"
007697;Luíza Ferreira;;736.905,10;S;9bb10c304ca547ec;
007698;Íris Ferreira;2023-08-03;497.231,45;S;adaee6fc1f0772fe;"campo com ; ponto-e-vírgula dentro"
007699;João Sá;26/06/2023;00000000550997,48;S;97444ccacd7c207e;sem observação
007700;Maria Ço-Testé;25/06/2024;00000000509335,55;S;c6381cb02dbfde84;sem observação
007701;Íris Ço-Testé;06/05/2025;None;S;a44b6f98d041bfbc;"campo com ; ponto-e-vírgula dentro"
007702;José Ferreira;25/04/2022;858940.36;N;2409259a9ad22ea9;campo com | pipe dentro
007703;Ângela Gonçalves;23/05/2022;196.640,62;S;4a35bd63f51ee600;"campo com ""aspas"" no meio"
007704;Íris da Silva;2025-05-01;NaN;N;40c7863d8a417c7e;campo com | pipe dentro
007705;Maria Ferreira;07/11/2023;182.510,93;S;7ffa26b67a687413;sem observação
007706;Íris da Silva;;00000000284886,36;N;a56d1c5f2f6e8aa8;
007707;José Müller;14/02/2022;516980.34;S;02d7b184e72b4cd2;"campo com ""aspas"" no meio"
007708;Maria Müller;27/10/2023;985.222,41;N;fa4501b3fdc1bfa0;campo com | pipe dentro
007709;João Gonçalves;11/04/2020;401.467,11;S;0b3060d3896a075f;campo com | pipe dentro
007710;Ângela Gonçalves;06/07/2021;00000000497014,76;N;b187fe2b6449d7f9;campo com | pipe dentro
007711;Luíza Gonçalves;2020-09-17;00000000232809,68;S;7afcceb28d0d30c7;"campo com ""aspas"" no meio"
007712;Ana Assunção;25/10/2022;NaN;N;2ef3376f83428d04;"campo com ""aspas"" no meio"
007713;Camões Ço-Testé;28/08/2021;69982.14;S;3b79a6a3d74e0b86;"campo com ""aspas"" no meio"
007714;Camões Ferreira;20200403;00000000443061,96;S;cb22dd328a360253;"campo com ""aspas"" no meio"
007715;Íris Gonçalves;12/11/2022;257269.50;N;01277f82d97f4923;campo com | pipe dentro
007716;Maria da Silva;25/02/2023;00000000412408,17;S;3f87cb22664fcd9f;"campo com ""aspas"" no meio"
007717;Ana Assunção;31/07/2021;00000000644679,41;S;1ca4b5f0c15b73ac;campo com | pipe dentro
007718;Luíza Gonçalves;07/08/2024;75677.01;N;5cb720555db8c311;sem observação
007719;Antônio Müller;24/09/2023;00000000302536,14;S;f5009e6d26bbfb66;campo com | pipe dentro
007720;Íris da Silva;20200604;202967.30;N;ed2a3dfb98f42a8e;"campo com ; ponto-e-vírgula dentro"
007721;Ângela Gonçalves;17/09/2024;00000000863560,19;S;ac0f0b1b80913daa;sem observação
007722;João Sá;2023-02-07;834.371,83;S;c862d11d0e2b88e3;campo com | pipe dentro
007723;Antônio Gonçalves;23/03/2024;660.816,93;N;2acc21d93643c274;"campo com ; ponto-e-vírgula dentro"
007724;Íris Ferreira;2020-03-25;00000000334979,27;N;f75646bc79510b8d;"campo com ; ponto-e-vírgula dentro"
007725;Antônio Assunção;27/01/2025;899475.22;S;e71e64842840bc44;campo com | pipe dentro
007726;Antônio Ferreira;01/11/2020;229.941,31;N;3c6e3484bf22e6d5;"campo com ; ponto-e-vírgula dentro"
007727;Camões da Silva;2024-05-02;188979.27;S;a894dccd26631965;campo com | pipe dentro
007728;Luíza Ferreira;24/07/2020;553303.45;S;ae8955b74e21e25a;"campo com ""aspas"" no meio"
007729;João Ço-Testé;23/07/2022;00000000840730,64;S;caf959aabb185d4a;
007730;João Sá;03/03/2024;NaN;S;1c0400c447ac1bb1;"campo com ; ponto-e-vírgula dentro"
007731;Camões Gonçalves;20211230;00000000144038,20;S;07f964942621d492;
007732;José Müller;20220930;00000000857365,04;S;c9f3396cd2412bab;
007733;Maria Müller;17/04/2021;00000000870738,47;S;f07e3384468d0623;"campo com ""aspas"" no meio"
007734;Luíza Assunção;20240426;768.788,34;N;c8fa449224116f73;
007735;Íris Gonçalves;28/09/2022;00000000830614,20;S;f990d10434465266;"campo com ""aspas"" no meio"
007736;Ângela Gonçalves;19/02/2021;469.125,88;S;8a97758a7e19ed39;"campo com ""aspas"" no meio"
007737;João Gonçalves;07/06/2025;None;N;1d25dbc837307eb4;"campo com ; ponto-e-vírgula dentro"
007738;Camões Assunção;2021-12-10;396560.78;N;5a1c47d4e90f97c0;campo com | pipe dentro
007739;Ana Assunção;05/09/2022;379264.11;S;8a375205a6f84523;"campo com ; ponto-e-vírgula dentro"
007740;José Ço-Testé;23/01/2025;809.957,21;N;046188b256364e16;sem observação
007741;José Assunção;10/04/2024;57.707,99;S;42a82bf2ba8c5a80;sem observação
007742;João Gonçalves;22/06/2022;980215.03;S;0835db0221de43a9;sem observação
007743;Íris Gonçalves;20250527;None;S;cc9ddf76f6328f11;campo com | pipe dentro
007744;Ângela Ferreira;;NaN;N;3af912c46bd3ca24;sem observação
007745;Íris da Silva;03/07/2023;00000000570359,36;N;3a7527f8cd6a227b;
007746;Ângela Ço-Testé;16/07/2022;00000000604155,12;S;91bdc21c9fff13d1;"campo com ""aspas"" no meio"
007747;João da Silva;09/06/2025;00000000320019,67;S;dc41363486a95175;"campo com ; ponto-e-vírgula dentro"
007748;Luíza da Silva;28/07/2024;387.032,56;S;9e2109d720e56c13;campo com | pipe dentro
007749;Antônio Ço-Testé;20221022;692.487,87;S;b262762f0e20629f;sem observação
007750;José Sá;20250405;818287.41;S;2bf24e8333998952;"campo com ; ponto-e-vírgula dentro"
007751;Camões Ço-Testé;01/06/2025;585199.84;N;4f21969b61525d0b;sem observação
007752;João Assunção;;812.878,89;N;69b0353feca39912;"campo com ""aspas"" no meio"
007753;Maria Gonçalves;27/06/2023;495.349,76;S;95ae9fb26eba4271;sem observação
007754;Ana Müller;31/01/2020;00000000196426,25;S;0a41d5936a8c0fc8;sem observação
007755;Ângela Müller;2024-04-30;198.986,84;S;b1b5b684338282da;"campo com ""aspas"" no meio"
007756;Íris Gonçalves;2020-08-29;222998.46;S;c3362f4519d0cc8d;"campo com ; ponto-e-vírgula dentro"
007757;Ana Assunção;2024-11-23;919.826,64;S;bcd5a88b3cf9f583;campo com | pipe dentro
007758;João Ferreira;20200309;950.583,79;N;bf00552925f5bb7f;
007759;José Sá;24/12/2022;857.295,95;S;18ed4c570a0a056b;"campo com ""aspas"" no meio"
007760;João da Silva;16/02/2025;628.630,95;N;83c62bd2cecf01ab;"campo com ""aspas"" no meio"
007761;Íris Sá;23/02/2020;733625.19;S;70068cce94e4dc3f;campo com | pipe dentro
007762;Camões Ço-Testé;04/02/2025;34768.13;S;f47a5c6b9a7aae55;"campo com ""aspas"" no meio"
007763;Luíza Gonçalves;06/06/2020;662923.90;N;226c304c23bd7e5d;"campo com ; ponto-e-vírgula dentro"
007764;Camões Assunção;20240302;271.102,10;N;b1b5033ac68b6e64;"campo com ; ponto-e-vírgula dentro"
007765;Luíza da Silva;2022-09-13;239271.25;S;c7020a01f9d6d733;campo com | pipe dentro
007766;Luíza da Silva;06/04/2023;;S;ef18da807eddb12b;"campo com ""aspas"" no meio"
007767;José Ferreira;20200119;457.451,10;N;bedc24cdf234348a;campo com | pipe dentro
007768;José Sá;2020-03-04;159.381,20;N;5f4761c97b260f44;
007769;Antônio Müller;08/05/2021;00000000864367,56;S;d2871f0d1a2d4ebc;"campo com ; ponto-e-vírgula dentro"
007770;Ângela Müller;15/02/2023;336.904,72;N;85041e4e8e20c39d;"campo com ; ponto-e-vírgula dentro"
007771;Maria Sá;2021-03-03;555.512,43;N;36deb37e22e3495a;"campo com ""aspas"" no meio"
007772;Maria Sá;25/09/2020;137.497,97;S;4d56af406af430b3;sem observação
007773;Ana da Silva;13/06/2021;;N;d28d66aa618b47ed;campo com | pipe dentro
007774;Luíza Ço-Testé;15/06/2022;423.454,97;S;a34ac905a1dd88d6;"campo com ; ponto-e-vírgula dentro"
007775;Luíza da Silva;22/09/2022;29.399,15;N;feb1d8063c0875e8;
007776;Ângela Ço-Testé;2022-11-14;594656.89;S;b47de8c43fb9f39a;sem observação
007777;Camões Müller;23/04/2022;00000000010906,66;S;d49c5df4d3705ef8;campo com | pipe dentro
007778;Ângela Ferreira;20210820;657.017,80;S;d3af213d72061d39;campo com | pipe dentro
007779;Camões da Silva;28/10/2020;NaN;N;b0d69cd2c915b1d4;
007780;Íris Ferreira;21/05/2022;00000000964253,20;N;991891125e1b4741;sem observação
007781;Maria Müller;07/05/2025;732208.58;N;9d512836691c5f38;"campo com ""aspas"" no meio"
007782;Ângela Gonçalves;20211111;397459.59;S;4b7f63f04b607161;campo com | pipe dentro
007783;Ângela Gonçalves;24/03/2020;405.145,84;S;ed0391cd5caf20ae;"campo com ; ponto-e-vírgula dentro"
007784;Ângela da Silva;25/04/2021;919804.22;S;49a9128ef2d16b75;campo com | pipe dentro
007785;Luíza Gonçalves;2025-05-09;516.427,83;S;5663c48dfb0472f6;campo com | pipe dentro
007786;Maria Ferreira;16/06/2024;00000000930419,24;S;d9b3d2bdce9c0fb0;sem observação
007787;Maria Sá;09/03/2024;210.525,24;S;ca74b799eba0ce6b;campo com | pipe dentro
007788;Íris Müller;16/09/2024;136.496,11;S;5c41dfd1d713bdaf;"campo com ; ponto-e-vírgula dentro"
007789;Maria Gonçalves;26/10/2022;641.641,72;N;56a9a6965ed8e959;sem observação
007790;Camões Ço-Testé;26/11/2020;00000000402881,06;S;98870e2812221f30;
007791;Luíza Assunção;20210718;471.819,49;N;b4bedb6e455b4c78;campo com | pipe dentro
